City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
377,Marystown,CA,2022-05-24 23:15:03,47.1666,-55.1483,46.85,100,5,14.07
378,Zakupne,UA,2022-05-24 23:17:55,49.1194,26.3376,49.12,71,84,8.63
379,Gombe,NG,2022-05-24 23:17:55,10.2897,11.1673,83.89,49,10,17.0
380,Goundam,ML,2022-05-24 23:17:56,16.4145,-3.6708,90.55,26,42,6.85
381,Stephenville,US,2022-05-24 23:17:38,32.2207,-98.2023,74.95,83,75,8.05
382,Cornelio Procopio,BR,2022-05-24 23:14:42,-23.1811,-50.6467,60.21,69,0,5.1
383,Polovinnoye,RU,2022-05-24 23:18:00,54.7914,65.9864,58.59,49,97,9.93
384,Sechura,PE,2022-05-24 23:18:00,-5.5569,-80.8222,70.03,67,5,17.36
385,Rio Claro,BR,2022-05-24 23:15:22,-22.4114,-47.5614,60.71,62,0,3.65
386,Constitucion,CL,2022-05-24 23:18:01,-35.3333,-72.4167,55.31,79,100,0.81
387,Saint-Pierre,RE,2022-05-24 23:18:01,-21.3393,55.4781,71.28,60,0,8.05
388,Grand-Lahou,CI,2022-05-24 23:18:02,5.1367,-5.0242,76.6,89,100,6.31
389,Eydhafushi,MV,2022-05-24 23:18:02,5.1033,73.0708,82.33,77,83,5.75
390,Alta Floresta,BR,2022-05-24 23:18:02,-9.8756,-56.0861,74.88,72,69,3.42
391,Urumqi,CN,2022-05-24 23:18:02,43.801,87.6005,70.75,35,0,2.24
392,Lebanon,US,2022-05-24 23:15:03,36.2081,-86.2911,76.15,85,99,5.91
393,Vestmannaeyjar,IS,2022-05-24 23:18:04,63.4427,-20.2734,43.81,82,100,10.69
394,Verkhneyarkeyevo,RU,2022-05-24 23:18:04,55.4505,54.3145,45.79,91,100,5.57
395,Umm Kaddadah,SD,2022-05-24 23:18:04,13.6017,26.6876,80.51,11,37,12.24
396,Longyearbyen,SJ,2022-05-24 23:18:05,78.2186,15.6401,39.04,75,20,27.63
397,Meulaboh,ID,2022-05-24 23:18:05,4.1363,96.1285,76.51,90,98,4.61
398,Lakhdenpokhya,RU,2022-05-24 23:18:05,61.5198,30.1992,37.62,89,0,4.05
399,French Harbor,HN,2022-05-24 23:18:06,16.35,-86.4333,83.07,87,70,3.0
400,Punta Alta,AR,2022-05-24 23:18:06,-38.8759,-62.0736,51.62,66,28,10.42
401,Andros Town,BS,2022-05-24 23:18:07,24.7,-77.7667,79.99,67,23,16.67
402,Arlit,NE,2022-05-24 23:18:07,18.7369,7.3853,89.96,9,87,5.79
403,Augusto Correa,BR,2022-05-24 23:18:08,-1.0217,-46.635,73.47,96,100,3.69
404,Berbera,SO,2022-05-24 23:18:08,10.4396,45.0143,85.48,68,57,1.59
405,Nizwa,OM,2022-05-24 23:18:08,22.9333,57.5333,83.41,38,0,1.48
406,Morristown,US,2022-05-24 23:18:09,36.214,-83.2949,74.91,73,0,6.91
407,Simga,IN,2022-05-24 23:18:09,21.6333,81.7,85.37,36,3,5.44
408,Bubaque,GW,2022-05-24 23:18:09,11.2833,-15.8333,77.79,75,25,12.73
409,Verbivka,UA,2022-05-24 23:18:10,49.4167,35.5333,47.89,84,64,6.89
410,Zhezkazgan,KZ,2022-05-24 23:18:10,47.8043,67.7144,60.73,39,94,9.28
411,Brigantine,US,2022-05-24 23:18:10,39.4101,-74.3646,60.21,79,100,13.71
412,Karpogory,RU,2022-05-24 23:18:10,64.0019,44.4451,34.05,95,15,7.85
413,Mizdah,LY,2022-05-24 23:18:11,31.4451,12.9801,75.7,18,2,12.33
414,Thinadhoo,MV,2022-05-24 23:18:11,0.5333,72.9333,83.08,69,99,3.51
415,Ostrovnoy,RU,2022-05-24 23:18:12,68.0531,39.5131,32.32,89,100,7.99
416,Ituporanga,BR,2022-05-24 23:18:12,-27.4144,-49.6025,57.25,93,0,2.06
417,Albanel,CA,2022-05-24 23:19:12,48.8832,-72.4487,58.42,53,92,3.8
418,Arbuzynka,UA,2022-05-24 23:19:13,47.9097,31.3196,49.93,55,27,2.86
419,Zuenoula,CI,2022-05-24 23:19:13,7.4292,-6.0431,70.81,96,100,2.53
420,Turayf,SA,2022-05-24 23:19:14,31.6725,38.6637,68.36,35,0,9.4
421,Cantanhede,BR,2022-05-24 23:19:14,-3.6333,-44.3767,74.16,91,100,3.11
422,Tansen,NP,2022-05-24 23:19:15,27.8673,83.5467,64.6,61,100,4.85
423,Tignere,CM,2022-05-24 23:19:15,7.3667,12.65,65.23,91,76,3.29
424,Tabou,CI,2022-05-24 23:19:16,4.423,-7.3528,75.85,88,100,9.13
425,Santa Lucia,ES,2022-05-24 23:18:58,27.9117,-15.5407,61.77,73,40,20.71
426,Altay,CN,2022-05-24 23:19:16,47.8667,88.1167,70.9,32,100,7.54
427,Mabaruma,GY,2022-05-24 23:19:17,8.2,-59.7833,74.7,91,77,3.98
428,Mallaig,CA,2022-05-24 23:19:17,54.2169,-111.3685,59.29,61,100,1.41
429,Selma,US,2022-05-24 23:19:17,36.5708,-119.6121,98.19,11,8,7.36
430,Cabinda,AO,2022-05-24 23:19:18,-5.55,12.2,74.03,86,48,6.22
431,Huarmey,PE,2022-05-24 23:19:18,-10.0681,-78.1522,66.07,81,2,9.22
432,Mangan,IN,2022-05-24 23:19:18,27.5167,88.5333,68.88,75,51,4.63
433,Cap Malheureux,MU,2022-05-24 23:19:19,-19.9842,57.6142,70.47,79,10,1.99
434,Moose Factory,CA,2022-05-24 23:19:19,51.2585,-80.6094,71.98,26,79,12.48
435,Verkhnyaya Inta,RU,2022-05-24 23:19:19,65.9811,60.3094,41.5,74,8,7.0
436,Saint Anthony,US,2022-05-24 23:19:19,45.0205,-93.218,67.6,34,100,5.99
437,Port Blair,IN,2022-05-24 23:19:20,11.6667,92.75,82.24,81,78,18.99
438,Garowe,SO,2022-05-24 23:19:20,8.4054,48.4845,82.2,58,40,25.72
439,San Carlos De Bariloche,AR,2022-05-24 23:19:20,-41.1456,-71.3082,31.77,94,52,5.32
440,Marfino,RU,2022-05-24 23:19:20,55.7028,37.3822,42.71,61,0,4.47
441,Qasigiannguit,GL,2022-05-24 23:19:21,68.8193,-51.1922,19.4,74,96,3.29
442,Neyshabur,IR,2022-05-24 23:19:21,36.2133,58.7958,71.73,30,0,4.14
443,Ginda,IN,2022-05-24 23:19:22,30.6945,78.4932,51.13,61,1,6.93
444,Inirida,CO,2022-05-24 23:19:22,3.8653,-67.9239,75.96,94,92,0.27
445,Hobyo,SO,2022-05-24 23:15:09,5.3505,48.5268,79.7,82,18,24.27
446,Bulawayo,ZW,2022-05-24 23:19:22,-20.15,28.5833,55.72,58,0,4.81
447,Codo,BR,2022-05-24 23:19:23,-4.4553,-43.8856,74.64,86,98,1.32
448,Tsabong,BW,2022-05-24 23:19:23,-26.0217,22.401,60.89,43,0,4.38
449,Maragogi,BR,2022-05-24 23:19:23,-9.0122,-35.2225,75.94,90,100,9.84
450,Tucurui,BR,2022-05-24 23:19:24,-3.7661,-49.6725,76.8,79,78,3.69
451,Kemijarvi,FI,2022-05-24 23:19:24,66.7131,27.4306,46.76,64,76,5.3
452,Chongoyape,PE,2022-05-24 23:19:24,-6.6406,-79.3892,72.95,67,8,5.01
453,Barcelos,PT,2022-05-24 23:19:25,41.5388,-8.6151,57.34,92,68,6.42
454,Gomel,BY,2022-05-24 23:19:25,52.4345,30.9754,49.82,71,51,5.53
455,Bogo,PH,2022-05-24 23:19:25,11.0517,124.0055,83.41,74,27,4.47
456,Nargana,PA,2022-05-24 23:19:25,9.4428,-78.5906,80.51,83,97,4.7
457,Salalah,OM,2022-05-24 23:19:26,17.0151,54.0924,80.06,78,71,5.44
458,Carmen,MX,2022-05-24 23:15:52,18.6333,-91.8333,87.64,63,52,14.45
459,Diapaga,BF,2022-05-24 23:19:26,12.0708,1.7889,87.48,45,74,7.61
460,Oskemen,KZ,2022-05-24 23:19:26,49.9565,82.6119,49.96,93,28,2.24
461,Liverpool,GB,2022-05-24 23:18:48,53.4106,-2.9779,54.82,76,40,11.5
462,Qurbus,TN,2022-05-24 23:20:27,36.8167,10.5687,73.44,75,55,10.16
463,Hammerfest,NO,2022-05-24 23:20:27,70.6634,23.6821,51.55,67,100,9.19
464,Zambezi,ZM,2022-05-24 23:20:27,-13.5432,23.1047,51.87,46,0,4.45
465,Ludvika,SE,2022-05-24 23:20:28,60.1496,15.1878,53.6,90,100,7.05
466,Lima,PE,2022-05-24 23:17:33,-12.0432,-77.0282,66.9,73,24,6.46
467,Manaus,BR,2022-05-24 23:20:28,-3.1019,-60.025,77.38,86,77,3.71
468,Rio Gallegos,AR,2022-05-24 23:20:29,-51.6226,-69.2181,35.46,75,22,12.75
469,Manbij,SY,2022-05-24 23:20:29,36.5281,37.9549,65.59,33,2,4.81
470,Butler,US,2022-05-24 23:20:30,39.4501,-84.5666,74.82,60,0,9.22
471,Korhogo,CI,2022-05-24 23:20:30,9.45,-5.6333,72.59,89,97,7.49
472,Mospyne,UA,2022-05-24 23:20:30,47.8908,38.064,51.91,66,65,5.48
473,Bud,US,2022-05-24 23:20:30,39.447,-86.1758,75.22,59,93,10.54
474,Wawa,NG,2022-05-24 23:20:31,9.9022,4.4192,80.42,66,39,7.52
475,Urrao,CO,2022-05-24 23:20:31,6.3152,-76.1342,60.58,97,97,2.08
476,Maceio,BR,2022-05-24 23:20:31,-9.6658,-35.7353,76.87,87,99,11.65
477,Betafo,MG,2022-05-24 23:20:32,-19.8333,46.85,58.17,82,67,0.72
478,Port Shepstone,ZA,2022-05-24 23:19:00,-30.7414,30.455,66.11,78,34,7.76
479,Fos-Sur-Mer,FR,2022-05-24 23:20:32,43.4377,4.9446,69.85,59,0,11.5
480,Sombor,RS,2022-05-24 23:20:32,45.7742,19.1122,64.31,89,100,7.56
481,Mananjary,MG,2022-05-24 23:20:33,-21.2167,48.3333,69.66,91,17,5.57
482,Mastic Beach,US,2022-05-24 23:20:33,40.7668,-72.8521,64.54,74,53,13.0
483,Lavumisa,SZ,2022-05-24 23:20:33,-27.31,31.892,60.03,77,1,2.75
484,Raga,SS,2022-05-24 23:20:33,8.4596,25.678,73.13,77,100,8.16
485,Porto Seguro,BR,2022-05-24 23:20:34,-16.4497,-39.0647,74.07,76,12,11.16
486,Turukhansk,RU,2022-05-24 23:20:34,65.8167,87.9833,49.24,76,35,3.78
487,Jawhar,SO,2022-05-24 23:20:35,2.7809,45.5005,76.42,82,82,11.77
488,Padilla,CO,2022-05-24 23:20:35,3.2204,-76.3139,71.91,89,95,0.81
489,Mali,GN,2022-05-24 23:18:09,12.079,-12.2982,71.92,48,83,3.91
490,Tremedal,BR,2022-05-24 23:20:35,-14.9758,-41.4108,68.68,46,18,7.49
491,Wilmington,US,2022-05-24 23:16:40,34.2257,-77.9447,82.31,74,96,3.0
492,Sioux Lookout,CA,2022-05-24 23:20:36,50.1001,-91.917,65.14,45,58,9.48
493,Gamba,GA,2022-05-24 23:20:36,-2.65,10.0,73.36,85,55,6.06
494,La Ligua,CL,2022-05-24 23:19:14,-32.4524,-71.2311,60.24,68,100,2.77
495,Kautokeino,NO,2022-05-24 23:20:36,69.0125,23.0412,44.73,69,100,10.54
496,Pokhara,NP,2022-05-24 23:20:37,28.2333,83.9833,68.59,64,100,7.34
497,Sturgeon Bay,US,2022-05-24 23:20:37,44.8342,-87.377,60.76,64,98,5.57
498,Taoudenni,ML,2022-05-24 23:20:37,22.6783,-3.9836,95.85,8,0,8.72
499,Mpika,ZM,2022-05-24 23:20:38,-11.8343,31.4529,56.37,72,9,4.34
500,Rodrigues Alves,BR,2022-05-24 23:20:38,-7.738,-72.6509,73.74,97,65,1.59
501,Syracuse,IT,2022-05-24 23:20:38,37.0881,15.2792,71.31,63,14,5.44
502,Clarksburg,US,2022-05-24 23:20:38,39.2807,-80.3445,69.93,79,94,2.3
503,Kulhudhuffushi,MV,2022-05-24 23:20:39,6.6221,73.07,82.99,77,96,9.78
504,Sept-Iles,CA,2022-05-24 23:20:02,50.2001,-66.3821,56.05,59,31,3.0
505,Guanica,PR,2022-05-24 23:20:39,17.9716,-66.908,81.12,86,38,11.1
506,Sidhauli,IN,2022-05-24 23:20:39,27.2833,80.8333,81.25,40,0,5.95
507,Dekar,BW,2022-05-24 23:21:40,-21.5333,21.9333,56.59,47,0,3.87
508,Beira,MZ,2022-05-24 23:21:40,-19.8436,34.8389,67.06,76,0,3.2
509,Nurota,UZ,2022-05-24 23:21:40,40.5614,65.6886,72.9,31,33,3.65
510,Bosaso,SO,2022-05-24 23:21:40,11.2842,49.1816,84.2,61,9,3.42
511,Am Timan,TD,2022-05-24 23:21:41,11.0297,20.2827,84.85,49,52,8.55
512,Mount Pleasant,US,2022-05-24 23:18:00,32.7941,-79.8626,82.54,74,0,11.5
513,Terra Nova,BR,2022-05-24 23:21:41,-12.3667,-40.6667,67.24,72,84,6.62
514,Kudahuvadhoo,MV,2022-05-24 23:21:41,2.6708,72.8944,82.47,74,93,4.94
515,Santa Rosa,PH,2022-05-24 23:21:42,14.3122,121.1114,87.12,85,53,2.64
516,Rawson,AR,2022-05-24 23:21:42,-43.3002,-65.1023,44.73,43,16,12.71
517,Barbosa Ferraz,BR,2022-05-24 23:21:43,-24.03,-52.0117,61.43,81,0,2.86
518,Nadym,RU,2022-05-24 23:21:43,65.5333,72.5167,44.6,77,7,6.67
519,Boralday,KZ,2022-05-24 23:21:43,43.3578,76.8594,62.46,77,100,4.47
520,Methala,IN,2022-05-24 23:21:44,10.2166,76.2166,77.0,95,100,2.44
521,Milharado,PT,2022-05-24 23:21:44,38.9473,-9.1991,59.29,75,20,12.66
522,Shahr-E Babak,IR,2022-05-24 23:21:45,30.1165,55.1186,67.84,17,0,9.89
523,Stykkisholmur,IS,2022-05-24 23:20:08,65.0757,-22.7297,42.64,89,100,5.68
524,Arcachon,FR,2022-05-24 23:21:45,44.5875,-1.0519,53.92,82,75,2.3
525,Visby,SE,2022-05-24 23:20:10,57.6409,18.296,52.05,95,100,12.26
526,Roura,GF,2022-05-24 23:21:45,4.7263,-52.3274,82.96,78,93,5.75
527,Troy,US,2022-05-24 23:16:58,42.6056,-83.1499,69.73,47,0,5.75
528,Valkla,EE,2022-05-24 23:21:46,59.4744,25.3186,48.7,69,2,8.08
529,Albany,US,2022-05-24 23:21:46,42.6001,-73.9662,70.38,53,77,2.66
530,Awjilah,LY,2022-05-24 23:21:46,29.1081,21.2869,82.2,11,0,9.37
531,Greensburg,US,2022-05-24 23:21:46,40.3015,-79.5389,67.89,76,100,6.91
532,Alexandria,EG,2022-05-24 23:21:47,31.2156,29.9553,68.94,75,0,4.38
533,Lynn Haven,US,2022-05-24 23:18:18,30.2455,-85.6483,84.04,78,54,5.99
534,Ilheus,BR,2022-05-24 23:21:47,-14.7889,-39.0494,73.69,76,1,10.65
535,Tripoli,LY,2022-05-24 23:19:14,32.8752,13.1875,79.5,29,0,11.7
536,Olinda,BR,2022-05-24 23:18:57,-8.0089,-34.8553,76.78,88,86,11.3
537,Arevshat,AM,2022-05-24 23:21:48,40.0396,44.5418,49.05,81,100,8.05
538,Karasjok,NO,2022-05-24 23:21:48,69.4719,25.5112,51.82,56,100,5.59
539,Coruripe,BR,2022-05-24 23:21:49,-10.1256,-36.1756,75.4,88,55,11.3
540,Mattru,SL,2022-05-24 23:21:49,7.6244,-11.8332,73.31,95,100,2.77
541,Lerwick,GB,2022-05-24 23:21:49,60.1545,-1.1494,46.94,86,68,8.34
542,Vlasenica,BA,2022-05-24 23:21:50,44.1819,18.9406,59.5,78,47,5.03
543,Xai-Xai,MZ,2022-05-24 23:21:50,-25.0519,33.6442,65.64,93,0,3.65
544,Ustka,PL,2022-05-24 23:21:50,54.5805,16.8619,52.84,98,96,8.1
545,Leshukonskoye,RU,2022-05-24 23:21:51,64.8989,45.7622,34.38,96,15,7.25
546,Najran,SA,2022-05-24 23:21:51,17.4924,44.1277,76.5,13,0,3.0
547,Gao,ML,2022-05-24 23:21:52,16.6362,1.637,90.05,23,94,5.99
548,La Seyne-Sur-Mer,FR,2022-05-24 23:21:52,43.0982,5.8847,69.89,86,97,11.97
549,Colares,PT,2022-05-24 23:21:52,38.7992,-9.4469,61.29,71,100,25.01
550,Parrita,CR,2022-05-24 23:21:53,9.5201,-84.3225,77.81,87,100,1.79
551,Micoud,LC,2022-05-24 23:21:53,13.8167,-60.9,81.41,68,100,11.39
552,Kommunisticheskiy,RU,2022-05-24 23:21:53,61.6789,64.4819,42.4,96,100,5.3
553,Quepos,CR,2022-05-24 23:22:54,9.4236,-84.1652,77.58,88,100,2.8
554,Gubkinskiy,RU,2022-05-24 23:22:54,64.434,76.5026,51.53,56,37,5.75
555,Shankargarh,IN,2022-05-24 23:22:54,25.1833,81.6167,84.85,36,0,4.07
556,Cornwall,CA,2022-05-24 23:22:55,45.0181,-74.7281,65.44,68,100,4.25
557,Warri,NG,2022-05-24 23:22:55,5.5167,5.75,73.76,94,86,3.94
558,Chimoio,MZ,2022-05-24 23:22:55,-19.1164,33.4833,57.63,78,0,2.68
559,Ifakara,TZ,2022-05-24 23:22:55,-8.1333,36.6833,71.17,84,54,1.41
560,Mrakovo,RU,2022-05-24 23:22:56,52.7161,56.6244,52.3,97,100,2.21
561,Sumbe,AO,2022-05-24 23:22:56,-11.2061,13.8437,71.06,86,67,5.84
562,Bonthe,SL,2022-05-24 23:22:56,7.5264,-12.505,75.96,88,95,4.38
563,Olivet,FR,2022-05-24 23:22:56,47.8622,1.8991,52.11,84,0,5.75
564,Begunitsy,RU,2022-05-24 23:22:57,59.5855,29.3176,36.57,84,0,5.01
565,Jind,IN,2022-05-24 23:22:57,29.3167,76.3167,78.98,53,0,4.79
566,Villanueva,HN,2022-05-24 23:22:57,15.3167,-88.0,84.04,84,100,4.76
